id,uri,name,artists,album.name,album.release_date,album.release_date_precision,preview_url,release_year
5sra5UY6sD658OabHL3QtI,spotify:track:5sra5UY6sD658OabHL3QtI,Empire State of Mind (Part II) Broken Down,['Alicia Keys'],The Element Of Freedom,2009-12-15,day,https://p.scdn.co/mp3-preview/0712e4df797095206b72af861cdc7d0b3a9fadad?cid=74d3dcba17084a749f20d4d3a2640dec,2009
6GnwzNky8Gh3zZsg0IkOvc,spotify:track:6GnwzNky8Gh3zZsg0IkOvc,Un Millon de Cicatrices,['El Canto Del Loco'],Radio la Colifata Presenta: El Canto del Loco,2009-11-24,day,https://p.scdn.co/mp3-preview/73297c5d38443e83e0472cc452d47ad198089361?cid=74d3dcba17084a749f20d4d3a2640dec,2009
7nDIflSHQXzaa8zupxwv3U,spotify:track:7nDIflSHQXzaa8zupxwv3U,Yo No Sé Mañana,['Luis Enrique'],Ciclos,2009-05-19,day,https://p.scdn.co/mp3-preview/74891187474ca171644f18fbeabfccf502031e8d?cid=74d3dcba17084a749f20d4d3a2640dec,2009
2eRLU7iAtraMJCLXaiAnUx,spotify:track:2eRLU7iAtraMJCLXaiAnUx,Chica De Ayer,['Nacha Pop'],30 Años De La Movida,2009,year,https://p.scdn.co/mp3-preview/4ac1f0bfd0f4cbac04606694f5530f3b2ffdba5d?cid=74d3dcba17084a749f20d4d3a2640dec,2009
2wvmkXG4foIJ2xUiwLhBjA,spotify:track:2wvmkXG4foIJ2xUiwLhBjA,Moving,['Macaco'],Puerto Presente,2009-03-03,day,https://p.scdn.co/mp3-preview/9f2fe328609f2a94ff03ada81d449f1a61def4bd?cid=74d3dcba17084a749f20d4d3a2640dec,2009
4wDk9P2WSvHOsRW6SDYE7L,spotify:track:4wDk9P2WSvHOsRW6SDYE7L,Que Te Quería,['La Quinta Estacion'],Sin Frenos,2009,year,https://p.scdn.co/mp3-preview/ff6716c13c44b7ba7d794ae3e006c2a89cd199fd?cid=74d3dcba17084a749f20d4d3a2640dec,2009
6dNSWqBXdY75pLWou8llut,spotify:track:6dNSWqBXdY75pLWou8llut,Quiero Aprender de Ti,['El Canto Del Loco'],Radio la Colifata Presenta: El Canto del Loco,2009-11-24,day,https://p.scdn.co/mp3-preview/94a20b2dc3776a112096504bd53b530ea056f3df?cid=74d3dcba17084a749f20d4d3a2640dec,2009
2yptV8t4OH935km6IZWt1l,spotify:track:2yptV8t4OH935km6IZWt1l,Cosas Que Suenan A...,['Maldita Nerea'],Es un Secreto...No Se Lo Digas a Nadie,2009-05-07,day,https://p.scdn.co/mp3-preview/b732fc481bff362cd92e4126ef1de483ef85af17?cid=74d3dcba17084a749f20d4d3a2640dec,2009
2usrT8QIbIk9y0NEtQwS4j,spotify:track:2usrT8QIbIk9y0NEtQwS4j,Intro,['The xx'],xx,2009-08-16,day,https://p.scdn.co/mp3-preview/5d492192e6bec13d79b4f90c4b5f1753f24bbf06?cid=74d3dcba17084a749f20d4d3a2640dec,2009
4z6FKhdf9yTR2OPwhqVvgN,spotify:track:4z6FKhdf9yTR2OPwhqVvgN,Catorce vidas son dos gatos,['Fito y Fitipaldis'],Antes de que cuente diez,2009-09-11,day,https://p.scdn.co/mp3-preview/ff0e7a45ed695020d532e3691106926a1f207fb4?cid=74d3dcba17084a749f20d4d3a2640dec,2009
4GkELkyI3VJstSugqnP39K,spotify:track:4GkELkyI3VJstSugqnP39K,Take on Me,['Anni B Sweet'],"Start, Restart, Undo (Reedición)",2009-01-01,day,https://p.scdn.co/mp3-preview/15a2b133f19fe61143c3f64e1481bf4a5e6e2bef?cid=74d3dcba17084a749f20d4d3a2640dec,2009
559iApdlv09JGqYMF89vGM,spotify:track:559iApdlv09JGqYMF89vGM,Tu Mirada Me Hace Grande,['Maldita Nerea'],Es un Secreto...No Se Lo Digas a Nadie,2009-05-07,day,https://p.scdn.co/mp3-preview/f001d35420a7c33ccbef057a3202c77f6dd75229?cid=74d3dcba17084a749f20d4d3a2640dec,2009
211npcuencf7BGJ4eDYDne,spotify:track:211npcuencf7BGJ4eDYDne,Puede Ser,['El Canto Del Loco'],Radio la Colifata Presenta: El Canto del Loco,2009-11-24,day,https://p.scdn.co/mp3-preview/76015c4b5015dea10cb6e648b8a2b241cbce221c?cid=74d3dcba17084a749f20d4d3a2640dec,2009
28ZCSdsVrt0BCaBhRI0HXq,spotify:track:28ZCSdsVrt0BCaBhRI0HXq,Take My Breath Away (as heard in Top Gun) (Re-Recorded / Remastered),['Berlin'],Take My Breath Away (as heard in Top Gun) (Re-Recorded / Remastered),2009-08-01,day,https://p.scdn.co/mp3-preview/7425311ceecd20fd9c0cd16689ddce6af3018b63?cid=74d3dcba17084a749f20d4d3a2640dec,2009
13plQdOoWSSXPRUSZc5FuM,spotify:track:13plQdOoWSSXPRUSZc5FuM,I Know You Want Me (Calle Ocho),['Pitbull'],Pitbull Starring In Rebelution,2009-08-27,day,https://p.scdn.co/mp3-preview/35147cfdda2e87aaff853875912e235e0fbde889?cid=74d3dcba17084a749f20d4d3a2640dec,2009
4kbuE2mhuowZ6AB0nnVhTD,spotify:track:4kbuE2mhuowZ6AB0nnVhTD,Alosque (feat. D'Callaos),"['La Pegatina', 'D´Callaos']",Via Mandarina,2009-07-10,day,https://p.scdn.co/mp3-preview/98f3d7c549ba2d4286c8f8f6da2e5a374a267eaa?cid=74d3dcba17084a749f20d4d3a2640dec,2009
2wEwMWX4i7kPM94CP4QjZZ,spotify:track:2wEwMWX4i7kPM94CP4QjZZ,Amelie,['Pereza'],Aviones,2009-08-25,day,https://p.scdn.co/mp3-preview/19c7c27bdcb2d21e5fb7946e8a1b5db6ca8c29e4?cid=74d3dcba17084a749f20d4d3a2640dec,2009
02f5iKhfXVvCWK641es1sT,spotify:track:02f5iKhfXVvCWK641es1sT,Looking for Paradise (feat. Alicia Keys),"['Alejandro Sanz', 'Alicia Keys']",Paraiso Express,2009-11-10,day,https://p.scdn.co/mp3-preview/6340a14cd13dc3b29cede871830076a571f518be?cid=74d3dcba17084a749f20d4d3a2640dec,2009
2PLi7OmleXPNBrGLon3sUy,spotify:track:2PLi7OmleXPNBrGLon3sUy,Sweet Disposition,['The Temper Trap'],Conditions,2009-08-10,day,https://p.scdn.co/mp3-preview/0d73af6b780c344c31c666298047c749b9cd730b?cid=74d3dcba17084a749f20d4d3a2640dec,2009
0HztlB11fP0zyhIpYca2zm,spotify:track:0HztlB11fP0zyhIpYca2zm,Lucia,['Rosario'],"Mientras Me Quede Corazon. (Grandes Exitos, Grandes Versiones)",2009-10-19,day,https://p.scdn.co/mp3-preview/da0c675d3cda1766f6a7f88f81feff5442ca5d96?cid=74d3dcba17084a749f20d4d3a2640dec,2009
3yeH1rQrJNyTk0urZMspWa,spotify:track:3yeH1rQrJNyTk0urZMspWa,El Sol No Regresa (Versión Acústica) - En Vivo,['La Quinta Estacion'],Acustico,2009-05-11,day,https://p.scdn.co/mp3-preview/e9e1c89f296761263909ce9039b07b7c7dc398b6?cid=74d3dcba17084a749f20d4d3a2640dec,2009
6YLJCOynR32U4YXtsvzTdC,spotify:track:6YLJCOynR32U4YXtsvzTdC,Mi Cama Huele a Ti,"['Tito ""El Bambino""', 'Zion & Lennox']",El Patrón,2009-03-03,day,https://p.scdn.co/mp3-preview/cb0b16fae9534d83b076f9362462bc32d0040391?cid=74d3dcba17084a749f20d4d3a2640dec,2009
6iEY7tHhZ6gZNgaflCX9A4,spotify:track:6iEY7tHhZ6gZNgaflCX9A4,"Feo, Fuerte y Formal",['El Canto Del Loco'],Por Mi y por Todos Mis Compañeros,2009-11-24,day,https://p.scdn.co/mp3-preview/ea0abdce6c398686e1a3fc6491b11528e3981e40?cid=74d3dcba17084a749f20d4d3a2640dec,2009
7BsjcnzjkVLUv3IQh00OzB,spotify:track:7BsjcnzjkVLUv3IQh00OzB,El Incendio,['Sidonie'],El Incendio,2009-08-18,day,https://p.scdn.co/mp3-preview/f8d138f21110cf972ad2d3b3b66fd05d937fe805?cid=74d3dcba17084a749f20d4d3a2640dec,2009
0cBPuDA3xUjR4Vh9o7CKy8,spotify:track:0cBPuDA3xUjR4Vh9o7CKy8,Home,['Edward Sharpe & The Magnetic Zeros'],Up From Below,2009-07-12,day,https://p.scdn.co/mp3-preview/ac036331c64b52e6b1361206645073c6af7dbb62?cid=74d3dcba17084a749f20d4d3a2640dec,2009
5n0WDCxbmV229I6owt6Q7H,spotify:track:5n0WDCxbmV229I6owt6Q7H,Como una vela,['Melendi'],Aún Más Curiosa La Cara De Tu Padre,2009-03-24,day,https://p.scdn.co/mp3-preview/c222b29db8f2cde69ddb6983a183bf43534db71c?cid=74d3dcba17084a749f20d4d3a2640dec,2009
1t2r6nMiN6i3bpem3qbwRk,spotify:track:1t2r6nMiN6i3bpem3qbwRk,La LLuvia,['María Villalón'],Los Tejados Donde Fuimos Mas Que Amigos,2009-09-15,day,https://p.scdn.co/mp3-preview/6caa1431a577f7da3a47de255d84af23fdc47f4e?cid=74d3dcba17084a749f20d4d3a2640dec,2009
4NS92CFETqX7wSp2ZYCyih,spotify:track:4NS92CFETqX7wSp2ZYCyih,Recuérdame (with Marc Anthony),"['La Quinta Estacion', 'Marc Anthony']",Sin Frenos,2009,year,https://p.scdn.co/mp3-preview/c496ef498f3fe52bd65ba59d52d65c72240baf47?cid=74d3dcba17084a749f20d4d3a2640dec,2009
4iRqE6awRWNmfz4a1xOMSs,spotify:track:4iRqE6awRWNmfz4a1xOMSs,La Raja de Tu Falda,['Estopa'],X Anniversarivm,2009-11-17,day,https://p.scdn.co/mp3-preview/4aa5c87557b9dc2bc9fdf67cc7ea631a3cfa8d68?cid=74d3dcba17084a749f20d4d3a2640dec,2009
0UcHOQaPbq3afibG6PkYWS,spotify:track:0UcHOQaPbq3afibG6PkYWS,La Madre de Jose / Sin Documentos,['El Canto Del Loco'],Radio la Colifata Presenta: El Canto del Loco,2009-11-24,day,https://p.scdn.co/mp3-preview/92014822f04d14b89d919507163adda8c9a7005f?cid=74d3dcba17084a749f20d4d3a2640dec,2009
0zn6hQmEp1HUCwyDJwHZrB,spotify:track:0zn6hQmEp1HUCwyDJwHZrB,Si no estás,['El sueño de Morfeo'],Cosas que nos hacen sentir bien,2009-05-26,day,https://p.scdn.co/mp3-preview/759a204ef0eca4e5e8ff343c12be4ce1c1ade847?cid=74d3dcba17084a749f20d4d3a2640dec,2009
48vXpWIVowmByCTeMUckua,spotify:track:48vXpWIVowmByCTeMUckua,Recordando a Bob,['Javi Cantero'],Sin Pedigrí,2009-10-01,day,https://p.scdn.co/mp3-preview/8383a9e07c3f0ae3cded0ebb949855c40344e109?cid=74d3dcba17084a749f20d4d3a2640dec,2009
4fIWvT19w9PR0VVBuPYpWA,spotify:track:4fIWvT19w9PR0VVBuPYpWA,Haven't Met You Yet,['Michael Bublé'],Crazy Love,2009-10-06,day,https://p.scdn.co/mp3-preview/1d0f610c854617098d1fadef34b398360b702434?cid=74d3dcba17084a749f20d4d3a2640dec,2009
1F43XlPBiwAUUIhrUGzylO,spotify:track:1F43XlPBiwAUUIhrUGzylO,Never Ending Story,['Limahl'],Don't Suppose,2009-09-25,day,https://p.scdn.co/mp3-preview/77f11efb1c5e97fb561cd427e36f16209b315ffc?cid=74d3dcba17084a749f20d4d3a2640dec,2009
52VvQpXBwxykWh8Xr42MMz,spotify:track:52VvQpXBwxykWh8Xr42MMz,Nuestro amor será leyenda,['Alejandro Sanz'],Paraiso Express,2009-11-10,day,https://p.scdn.co/mp3-preview/f4c341696de2827c2285fabc08f2c66b61b9a9cc?cid=74d3dcba17084a749f20d4d3a2640dec,2009
2FvPv24lY3WamOKeGM6jEQ,spotify:track:2FvPv24lY3WamOKeGM6jEQ,Camino Soria,['Gabinete Caligari'],Lo Mejor De Gabinete Caligari,2009-06-23,day,https://p.scdn.co/mp3-preview/556ba62a83ba9fbff6a8502c358195ceda75c4b5?cid=74d3dcba17084a749f20d4d3a2640dec,2009
0wruS6JEQCGeYrvsCIdG0Z,spotify:track:0wruS6JEQCGeYrvsCIdG0Z,Right Round (feat. Ke$ha),"['Flo Rida', 'Kesha']",Right Round,2009-02-09,day,https://p.scdn.co/mp3-preview/82ae3d2d7eb9082b2d7024145b2bc32411a03369?cid=74d3dcba17084a749f20d4d3a2640dec,2009
619bJQ9uDi8dnXzLebFI7y,spotify:track:619bJQ9uDi8dnXzLebFI7y,When Love Takes Over (feat. Kelly Rowland),['David Guetta'],When Love Takes Over,2009-04-17,day,https://p.scdn.co/mp3-preview/f9877d70c57311941dca4782fbaa41efce514c67?cid=74d3dcba17084a749f20d4d3a2640dec,2009
30aozCoVbhvG7Ejkb20T8G,spotify:track:30aozCoVbhvG7Ejkb20T8G,Llegaremos a tiempo,['Rosana'],A las buenas y a las malas,2009-04-14,day,https://p.scdn.co/mp3-preview/3c7f885e297b991f4c7c0a8a294a316d6275d512?cid=74d3dcba17084a749f20d4d3a2640dec,2009
5UBBJnFxsfjFxfrtvErQoH,spotify:track:5UBBJnFxsfjFxfrtvErQoH,Crystalised,['The xx'],xx,2009-08-16,day,https://p.scdn.co/mp3-preview/f607b325f4ed4a9e49567d4dcb020d0d6847cd70?cid=74d3dcba17084a749f20d4d3a2640dec,2009
0kvlyCagCEMl2RbYbrW7PG,spotify:track:0kvlyCagCEMl2RbYbrW7PG,Incendios de nieve,['Love of Lesbian'],1999 (o como generar incendios de nieve con una lupa enfocando la luna),2009-03-24,day,https://p.scdn.co/mp3-preview/486f6aa83b9fdf42cbecabfb4579183a99736c7a?cid=74d3dcba17084a749f20d4d3a2640dec,2009
0yOTfuTpCUypNs2EPczu7b,spotify:track:0yOTfuTpCUypNs2EPczu7b,Tarde o temprano,['Fito y Fitipaldis'],Antes de que cuente diez,2009-09-11,day,https://p.scdn.co/mp3-preview/cb57b62edfffc06437dfd135bb689f9d6307daef?cid=74d3dcba17084a749f20d4d3a2640dec,2009
2YZCye4raoPjm7uS10llRa,spotify:track:2YZCye4raoPjm7uS10llRa,Piratas del bar Caribe,['Melendi'],Aún Más Curiosa La Cara De Tu Padre,2009-03-24,day,https://p.scdn.co/mp3-preview/384c4ecb31010d9176002d0d6c60c7628e14d48b?cid=74d3dcba17084a749f20d4d3a2640dec,2009
6Rb0ptOEjBjPPQUlQtQGbL,spotify:track:6Rb0ptOEjBjPPQUlQtQGbL,Hotel Room Service,['Pitbull'],Pitbull Starring In Rebelution,2009-08-31,day,https://p.scdn.co/mp3-preview/3f0b5b19017c2910bb066ec8c517f83b57be8993?cid=74d3dcba17084a749f20d4d3a2640dec,2009
1oHClQEgDmmbcEx12Kc5nZ,spotify:track:1oHClQEgDmmbcEx12Kc5nZ,4 Minutes (feat. Justin Timberlake & Timbaland),"['Madonna', 'Justin Timberlake', 'Timbaland']",Celebration (double disc version),2009-09-18,day,https://p.scdn.co/mp3-preview/3017f41234c54ef09c66f4d2ff47e1acee8d8a4e?cid=74d3dcba17084a749f20d4d3a2640dec,2009
30XvfCUPHSK2rzxmPlJGFf,spotify:track:30XvfCUPHSK2rzxmPlJGFf,Loba,['Shakira'],Loba,2009-09-02,day,https://p.scdn.co/mp3-preview/9888437c828a2554d03f9af0a9c6a83b9a02d415?cid=74d3dcba17084a749f20d4d3a2640dec,2009
1hMoucgAfSvy5lUCDSSGew,spotify:track:1hMoucgAfSvy5lUCDSSGew,La mala costumbre,['Pastora Soler'],Bendita locura,2009-04-21,day,https://p.scdn.co/mp3-preview/6d0650df035eab2838230084dd10e558200afe81?cid=74d3dcba17084a749f20d4d3a2640dec,2009
7zkDEBSxkcBVsStS4qBFpK,spotify:track:7zkDEBSxkcBVsStS4qBFpK,Lisztomania,['Phoenix'],Wolfgang Amadeus Phoenix,2009,year,https://p.scdn.co/mp3-preview/6675be62d15f4555cc4f8f622897999229a1e965?cid=74d3dcba17084a749f20d4d3a2640dec,2009
2Iib2MV3ECFJAourgP9dlY,spotify:track:2Iib2MV3ECFJAourgP9dlY,La Isla Bonita,['Madonna'],Celebration (double disc version),2009-09-18,day,https://p.scdn.co/mp3-preview/31c50f508c07f16c25097c9dc5f8f55a162dff0a?cid=74d3dcba17084a749f20d4d3a2640dec,2009
2vYJfucXrRvHQ7QCsdc9KF,spotify:track:2vYJfucXrRvHQ7QCsdc9KF,Tengo,['Macaco'],Puerto Presente,2009-03-03,day,https://p.scdn.co/mp3-preview/53819d5dc0fad867ab62768d61a84cde6daf120f?cid=74d3dcba17084a749f20d4d3a2640dec,2009
3uOXhYOMfFnteWbjeOuulQ,spotify:track:3uOXhYOMfFnteWbjeOuulQ,Mejor,['El Canto Del Loco'],Por Mi y por Todos Mis Compañeros,2009-11-24,day,https://p.scdn.co/mp3-preview/a2e5d4824060b3b1fedd6b9bcc323028812ef0ae?cid=74d3dcba17084a749f20d4d3a2640dec,2009
6ipEzd3uQcI0vDgFOBdBIL,spotify:track:6ipEzd3uQcI0vDgFOBdBIL,Los huesos de los besos,['Fito y Fitipaldis'],Antes de que cuente diez,2009-09-11,day,https://p.scdn.co/mp3-preview/38159712a21dfad2cb05caf35d9e22061f64be06?cid=74d3dcba17084a749f20d4d3a2640dec,2009
4PGjg8CSu6MM1UNeW2QVGI,spotify:track:4PGjg8CSu6MM1UNeW2QVGI,Fuente de Energia (with El Canto del Loco),"['Estopa', 'El Canto Del Loco']",X Anniversarivm,2009-11-17,day,https://p.scdn.co/mp3-preview/1d0827c416e4eb18d26c23d1d79edb3b61c268f4?cid=74d3dcba17084a749f20d4d3a2640dec,2009
27QvYgBk0CHOVHthWnkuWt,spotify:track:27QvYgBk0CHOVHthWnkuWt,Vogue,['Madonna'],Celebration (double disc version),2009-09-18,day,https://p.scdn.co/mp3-preview/6f927c9da5cde0a408a6f939d07174e83e1fa2fc?cid=74d3dcba17084a749f20d4d3a2640dec,2009
5uqQQhIvR1S7XiPbc3iWF5,spotify:track:5uqQQhIvR1S7XiPbc3iWF5,1999,['Love of Lesbian'],1999 (o como generar incendios de nieve con una lupa enfocando la luna),2009-03-24,day,https://p.scdn.co/mp3-preview/06a00c03653d6d5561ae8a48881485bf68063cd8?cid=74d3dcba17084a749f20d4d3a2640dec,2009
5hJ3UUZicnpl9DnBQFshUP,spotify:track:5hJ3UUZicnpl9DnBQFshUP,Ay Que Dolor,['Los Chunguitos'],"Chunguitos 1973-2004, Vol. 1",2009-02-24,day,https://p.scdn.co/mp3-preview/a94891ec7ca8889e6da44a9804b09ad1f4f29c9e?cid=74d3dcba17084a749f20d4d3a2640dec,2009
43d4GHeS2lfZOdgGE49NPA,spotify:track:43d4GHeS2lfZOdgGE49NPA,Enamorado De La Moda Juvenil,['Radio Futura'],30 Años De La Movida,2009,year,https://p.scdn.co/mp3-preview/cd493c9e6da1b59c20b7da29579403658efe6167?cid=74d3dcba17084a749f20d4d3a2640dec,2009
6RjS63lb2J3fiQRNGLaX7x,spotify:track:6RjS63lb2J3fiQRNGLaX7x,Cronicas de una Loca,['El Barrio'],Duermevela,2009-10-19,day,https://p.scdn.co/mp3-preview/807f8a84673681f19f0d0cc96689cb9299122b19?cid=74d3dcba17084a749f20d4d3a2640dec,2009
5wh0zai8XewkEMtBsxPjSM,spotify:track:5wh0zai8XewkEMtBsxPjSM,Aquellas Pequeñas Cosas,['El Canto Del Loco'],Por Mi y por Todos Mis Compañeros,2009-11-24,day,https://p.scdn.co/mp3-preview/0e48820f7b2484f96e3dc47cd1e907213f7d4f92?cid=74d3dcba17084a749f20d4d3a2640dec,2009
2CMXO9bnTzOss5Fc6LhND2,spotify:track:2CMXO9bnTzOss5Fc6LhND2,"Y Si Te Quedas, ¿Qué?",['Santiago Cruz'],Cruce de Caminos,2009-07-22,day,https://p.scdn.co/mp3-preview/59c8e2644d2d4c5dd46918a7814c2dc887aca1eb?cid=74d3dcba17084a749f20d4d3a2640dec,2009
32mUn3DF58EMsdedK9RKNq,spotify:track:32mUn3DF58EMsdedK9RKNq,Se Acabo,['El Canto Del Loco'],Por Mi y por Todos Mis Compañeros,2009-11-24,day,https://p.scdn.co/mp3-preview/eee0d1ea7dd31c2c2aa65cf0255d1d2acdf7a214?cid=74d3dcba17084a749f20d4d3a2640dec,2009
1rhIdFCNGiLGPIZNSn2rPG,spotify:track:1rhIdFCNGiLGPIZNSn2rPG,LLueve en Mi,['El Canto Del Loco'],Radio la Colifata Presenta: El Canto del Loco,2009-11-24,day,https://p.scdn.co/mp3-preview/f264a9151517e22de46f17643291e5334ac90779?cid=74d3dcba17084a749f20d4d3a2640dec,2009
5RzFJd6W40SDTyZkX6xx45,spotify:track:5RzFJd6W40SDTyZkX6xx45,I Know You Want Me (Calle Ocho),['Pitbull'],Pitbull Starring In Rebelution,2009-08-31,day,https://p.scdn.co/mp3-preview/6f403695269d85830ce4e3aaa9004331595c2269?cid=74d3dcba17084a749f20d4d3a2640dec,2009
70YaxHyHdmLACqR1TinoUi,spotify:track:70YaxHyHdmLACqR1TinoUi,Tú Me Camelas (Tangos),['Niña Pastori'],Caprichos de Mujer,2009-10-13,day,https://p.scdn.co/mp3-preview/b3d65be96a2d422d47a47d39649523cc264ec34c?cid=74d3dcba17084a749f20d4d3a2640dec,2009
7kq9YG62VsQ1ixkQ0o0Gwp,spotify:track:7kq9YG62VsQ1ixkQ0o0Gwp,Love in the Year 3000 - Live,"[""The B-52's""]","With the Wild Crowd! Live in Athens, Ga",2011-10-11,day,https://p.scdn.co/mp3-preview/feec86acfb5423adf0c2b61121505fae05ce5c12?cid=74d3dcba17084a749f20d4d3a2640dec,2011
7CXAxgcjI8xrVJEygrjeSv,spotify:track:7CXAxgcjI8xrVJEygrjeSv,Queen for Tonight - 2003 Remaster,['Helen Shapiro'],The Ultimate Helen Shapiro [The EMI Years],2011-02-07,day,https://p.scdn.co/mp3-preview/4ea0d4963b324103b2dd523b014161e3814bad6b?cid=74d3dcba17084a749f20d4d3a2640dec,2011
30dBhNXCQ1nSqJp0kMv6Oy,spotify:track:30dBhNXCQ1nSqJp0kMv6Oy,Fever - 2003 Remaster,['Helen Shapiro'],The Ultimate Helen Shapiro [The EMI Years],2011-02-07,day,https://p.scdn.co/mp3-preview/5413c315b559cdd4d62fe770289fa24981241661?cid=74d3dcba17084a749f20d4d3a2640dec,2011
5XjX5aeWTj97lEGAtfA1xx,spotify:track:5XjX5aeWTj97lEGAtfA1xx,Shop Around - 2003 Remaster,['Helen Shapiro'],The Ultimate Helen Shapiro [The EMI Years],2011-02-07,day,https://p.scdn.co/mp3-preview/4300161bd79a37f352fb99713d850210474e747e?cid=74d3dcba17084a749f20d4d3a2640dec,2011
2csxJLSQeT8TH2jNsaoTaC,spotify:track:2csxJLSQeT8TH2jNsaoTaC,Searchin' - 2003 Remaster,['The Hollies'],"The Clarke, Hicks & Nash Years (The Complete Hollies April 1963 - October 1968)",2011-05-09,day,https://p.scdn.co/mp3-preview/6b289fc02e7de1de9ad0cf2e111f8ee74c4d1140?cid=74d3dcba17084a749f20d4d3a2640dec,2011
15RBlZuiAIKacp2Y2QEX1i,spotify:track:15RBlZuiAIKacp2Y2QEX1i,Relax - 2003 Remaster,['The Hollies'],"The Clarke, Hicks & Nash Years (The Complete Hollies April 1963 - October 1968)",2011-05-09,day,https://p.scdn.co/mp3-preview/c4a9b867a3731835b317beb9c805f1a52c231070?cid=74d3dcba17084a749f20d4d3a2640dec,2011
4ioIwJJBKi9Fmbu6TjrSng,spotify:track:4ioIwJJBKi9Fmbu6TjrSng,My Guy - 2003 Remaster,['Helen Shapiro'],The Ultimate Helen Shapiro [The EMI Years],2011-02-07,day,https://p.scdn.co/mp3-preview/cda72c2a0812c2118c35f228a1b8dafff934f878?cid=74d3dcba17084a749f20d4d3a2640dec,2011
2i81iFhuIOcjDxtGGrbCQc,spotify:track:2i81iFhuIOcjDxtGGrbCQc,Wings - 2003 Remaster,['The Hollies'],"The Clarke, Hicks & Nash Years (The Complete Hollies April 1963 - October 1968)",2011-05-09,day,https://p.scdn.co/mp3-preview/f24340a74a3415443d7d14417d89997869cf7828?cid=74d3dcba17084a749f20d4d3a2640dec,2011
3SAuv7acGrnucOc3oJcCzW,spotify:track:3SAuv7acGrnucOc3oJcCzW,He's a Rebel - 2003 Remaster,['Helen Shapiro'],The Ultimate Helen Shapiro [The EMI Years],2011-02-07,day,https://p.scdn.co/mp3-preview/a0be66ffcc8877cfe74c2018e67cd2bff508f5c7?cid=74d3dcba17084a749f20d4d3a2640dec,2011
5911alhsW0C7HzXwBC6EUZ,spotify:track:5911alhsW0C7HzXwBC6EUZ,Little Miss Lonely - 2003 Remaster,['Helen Shapiro'],The Ultimate Helen Shapiro [The EMI Years],2011-02-07,day,https://p.scdn.co/mp3-preview/03b7e54001b43526fda1c80b72fafcbf7561eb57?cid=74d3dcba17084a749f20d4d3a2640dec,2011
6vcJEsBFKn5TUZmoxxeXy9,spotify:track:6vcJEsBFKn5TUZmoxxeXy9,You Don't Know - 2003 Remaster,['Helen Shapiro'],The Ultimate Helen Shapiro [The EMI Years],2011-02-07,day,https://p.scdn.co/mp3-preview/993cdb45588e09d6df2700840e3a9c83cd7fb600?cid=74d3dcba17084a749f20d4d3a2640dec,2011
5FeRQVNKN6ekGAvBJVXNy1,spotify:track:5FeRQVNKN6ekGAvBJVXNy1,Woe Is Me - 2003 Remaster,['Helen Shapiro'],The Ultimate Helen Shapiro [The EMI Years],2011-02-07,day,https://p.scdn.co/mp3-preview/c0227c3eeca453a660161dd462e6a257e9470b1f?cid=74d3dcba17084a749f20d4d3a2640dec,2011
36Xatpe2LjyMU3jOTp6iYI,spotify:track:36Xatpe2LjyMU3jOTp6iYI,Please Mr Postman - 2003 Remaster,['Helen Shapiro'],The Ultimate Helen Shapiro [The EMI Years],2011-02-07,day,https://p.scdn.co/mp3-preview/fa9ffeb45120eca06e4262e9bf58cb9f335dc0ee?cid=74d3dcba17084a749f20d4d3a2640dec,2011
6UB5GxqoiWS0sjqE548i5X,spotify:track:6UB5GxqoiWS0sjqE548i5X,Walk on By - 2003 Remaster,['Helen Shapiro'],The Ultimate Helen Shapiro [The EMI Years],2011-02-07,day,https://p.scdn.co/mp3-preview/e50668411e1a8c43e0fb207a75b9b6b91cdbe73c?cid=74d3dcba17084a749f20d4d3a2640dec,2011
1qURhNur828YmgMOfNRXbC,spotify:track:1qURhNur828YmgMOfNRXbC,It's My Party - 2003 Remaster,['Helen Shapiro'],The Ultimate Helen Shapiro [The EMI Years],2011-02-07,day,https://p.scdn.co/mp3-preview/2d496eab309144a34d7c007ff7d611173b870b81?cid=74d3dcba17084a749f20d4d3a2640dec,2011
7hrxbKc7sUWng9lTdr6OOz,spotify:track:7hrxbKc7sUWng9lTdr6OOz,"Sixty Years On - Live at Benaroya Hall, Seattle, WA - November 2010","['Brandi Carlile', 'Seattle Symphony Orchestra']",Live At Benaroya Hall with The Seattle Symphony,2011-05-03,day,https://p.scdn.co/mp3-preview/6b19a40da5e8bb87dc6f510d43d7460d5d98d3ec?cid=74d3dcba17084a749f20d4d3a2640dec,2011
0tr0OzNalA82WQjlIcj7m0,spotify:track:0tr0OzNalA82WQjlIcj7m0,Thrive - EDX's Fe5tival Mix,['EDX'],Crossroads Yearmix 2010,2011-01-11,day,https://p.scdn.co/mp3-preview/c85c3e1ef83e41e80559c95664d1b973de120768?cid=74d3dcba17084a749f20d4d3a2640dec,2011
0LQlJ6PLuEN1GxTTZHaZss,spotify:track:0LQlJ6PLuEN1GxTTZHaZss,The Emergency - Marcus Schössow Remix,"['BT', 'Marcus Schössow']",Crossroads Yearmix 2010,2011-01-11,day,https://p.scdn.co/mp3-preview/ee3110d2cf517ac531740a1982aa253b96a5e758?cid=74d3dcba17084a749f20d4d3a2640dec,2011
