id,uri,name,artists,album.name,album.release_date,album.release_date_precision,preview_url
5SeYlZyKVENMOxiSPQkKyw,spotify:track:5SeYlZyKVENMOxiSPQkKyw,El Fin del Mundo,"['La La Love You', 'Axolotes Mexicanos']",El Fin del Mundo,2019-11-29,day,https://p.scdn.co/mp3-preview/58378469d4a98086b4cb0bf42d30ac5cea443a28?cid=74d3dcba17084a749f20d4d3a2640dec
2O6y8426AZzwbDE6QcLqOi,spotify:track:2O6y8426AZzwbDE6QcLqOi,The Living Years - 2019 Version,['Mike & The Mechanics'],Out of the Blue,2019-04-05,day,https://p.scdn.co/mp3-preview/ceb8ba732c0e6c6e577105ea69b82ad74cd550c8?cid=74d3dcba17084a749f20d4d3a2640dec
71M1szVbVYZM5M6QlIm6aC,spotify:track:71M1szVbVYZM5M6QlIm6aC,Sueño (con Pablo Alborán),"['Beret', 'Pablo Alborán']",Prisma,2019-10-25,day,https://p.scdn.co/mp3-preview/6e5e31cb344db8dba45175045c5013aec5bb3480?cid=74d3dcba17084a749f20d4d3a2640dec
0utLWSIbolqT7KyppMuxKY,spotify:track:0utLWSIbolqT7KyppMuxKY,Yeah! (feat. Lil Jon & Ludacris),"['Usher', 'Lil Jon', 'Ludacris']",New Year's Eve - NYE 2018/2019,2018-12-07,day,https://p.scdn.co/mp3-preview/8f44b72484f533098d965720a02e4686c4af9c97?cid=74d3dcba17084a749f20d4d3a2640dec
55C0glNSvxJDCfgHwiCZb1,spotify:track:55C0glNSvxJDCfgHwiCZb1,Mami,"['Ptazeta', 'Juacko']",Mami,2019-12-27,day,https://p.scdn.co/mp3-preview/604d616ca256f894b3fde496e830241cd1ff58c2?cid=74d3dcba17084a749f20d4d3a2640dec
3KrdXYHIv0fikr5qKOxRAq,spotify:track:3KrdXYHIv0fikr5qKOxRAq,Havana (feat. Young Thug),"['Camila Cabello', 'Young Thug']",New Year's Eve - NYE 2018/2019,2018-12-07,day,https://p.scdn.co/mp3-preview/1993f479b599d6221181d4d05bf0b5ce655bb7ba?cid=74d3dcba17084a749f20d4d3a2640dec
2uynv2Yi23wUILfpkRFGPd,spotify:track:2uynv2Yi23wUILfpkRFGPd,Mi Religión,['Nil Moliner'],Mi Religión,2019-05-31,day,https://p.scdn.co/mp3-preview/9cce2bddc841a06c60bf0947895da397041ae121?cid=74d3dcba17084a749f20d4d3a2640dec
0vkLnZMWMmE3DDREbmEMeB,spotify:track:0vkLnZMWMmE3DDREbmEMeB,Hips Don't Lie (feat. Wyclef Jean),"['Shakira', 'Wyclef Jean']",New Year's Eve - NYE 2018/2019,2018-12-07,day,https://p.scdn.co/mp3-preview/9743b7c0f0f21da20168327a5c3ceb7f81a1df29?cid=74d3dcba17084a749f20d4d3a2640dec
4VDpxXor1Y0Fkucgn9aMcg,spotify:track:4VDpxXor1Y0Fkucgn9aMcg,TiK ToK,['Kesha'],New Year's Eve - NYE 2018/2019,2018-12-07,day,https://p.scdn.co/mp3-preview/1538e19472e9c23cfe8d3d321d72bf61e7242e9a?cid=74d3dcba17084a749f20d4d3a2640dec
1IDFcb3cjkj2dhv3UaxX9b,spotify:track:1IDFcb3cjkj2dhv3UaxX9b,De Tranquilote,"['Danny Romero', 'Lérica']",De Tranquilote,2019-06-28,day,https://p.scdn.co/mp3-preview/dc741c62a8143d9c210f5cb149af3e49547e6bc6?cid=74d3dcba17084a749f20d4d3a2640dec
1oP75mIKhxUPbdYadfKAts,spotify:track:1oP75mIKhxUPbdYadfKAts,Uptown Funk (feat. Bruno Mars),"['Mark Ronson', 'Bruno Mars']",New Year's Eve - NYE 2018/2019,2018-12-07,day,https://p.scdn.co/mp3-preview/fc3f9f7c3a2550fda9bb48e45990241391fe15b5?cid=74d3dcba17084a749f20d4d3a2640dec
5ZULALImTm80tzUbYQYM9d,spotify:track:5ZULALImTm80tzUbYQYM9d,Dance Monkey,['Tones And I'],The Kids Are Coming,2019-08-29,day,https://p.scdn.co/mp3-preview/535ffea66207a0fc07d57fbaea7b5594be797f9b?cid=74d3dcba17084a749f20d4d3a2640dec
4eNm5QVtXqaHfOKkE0XnOZ,spotify:track:4eNm5QVtXqaHfOKkE0XnOZ,It Ain't Me,"['Kygo', 'Selena Gomez']",New Year's Eve - NYE 2018/2019,2018-12-07,day,https://p.scdn.co/mp3-preview/3b675e3779895c0f0e50d5d461861bd456f6c12d?cid=74d3dcba17084a749f20d4d3a2640dec
2sTvZNvGmebdDZ0Sa8tdHn,spotify:track:2sTvZNvGmebdDZ0Sa8tdHn,Timber (feat. Ke$ha),"['Pitbull', 'Kesha']",New Year's Eve - NYE 2018/2019,2018-12-07,day,https://p.scdn.co/mp3-preview/88f87055ab44a273fe1b0f95ecea650d17a7e9af?cid=74d3dcba17084a749f20d4d3a2640dec
3RfmZepJErldBC4JXut6L9,spotify:track:3RfmZepJErldBC4JXut6L9,Desde cero (con Melendi),"['Beret', 'Melendi']",Prisma,2019-10-25,day,https://p.scdn.co/mp3-preview/3d3d1fe393bbb0fd00e312cfd28dfe0a5ad4e8fd?cid=74d3dcba17084a749f20d4d3a2640dec
365xf2nDUKyayd2cVfIrCx,spotify:track:365xf2nDUKyayd2cVfIrCx,Hey DJ,"['CNCO', 'Yandel']",New Year's Eve - NYE 2018/2019,2018-12-07,day,https://p.scdn.co/mp3-preview/0d5518f094511a505c78bc8b337e876fd3ea893c?cid=74d3dcba17084a749f20d4d3a2640dec
4SJHHpKhcuXwDsCsPqshXj,spotify:track:4SJHHpKhcuXwDsCsPqshXj,El Efecto,"['Rauw Alejandro', 'Chencho Corleone']",El Efecto,2019-03-15,day,https://p.scdn.co/mp3-preview/e92f024cfc48fd2253ad1bb4530567b44ea0f73a?cid=74d3dcba17084a749f20d4d3a2640dec
3okWQ7ykLevuruyk60bFgy,spotify:track:3okWQ7ykLevuruyk60bFgy,No Scrubs,['TLC'],New Year's Eve - NYE 2018/2019,2018-12-07,day,https://p.scdn.co/mp3-preview/69daa711bddd8fe7aa9acf17106ca85cf1ccfa14?cid=74d3dcba17084a749f20d4d3a2640dec
07bbJiXbkhMurH0wkuPYer,spotify:track:07bbJiXbkhMurH0wkuPYer,Pony,['Ginuwine'],New Year's Eve - NYE 2018/2019,2018-12-07,day,https://p.scdn.co/mp3-preview/7fa94bfae57dfe562f129f955dc2076378e104ef?cid=74d3dcba17084a749f20d4d3a2640dec
0KVpQdGRgMdzV8IOC52M4K,spotify:track:0KVpQdGRgMdzV8IOC52M4K,"Groovin' - Live at Cornbury Festival, 2019",['Paul Carrack'],"Paul Carrack Live: The Independent Years, Vol. 5 (2000 - 2020)",2020-03-13,day,https://p.scdn.co/mp3-preview/28aff111e5f1f40ea52035276e689c7159a2de78?cid=74d3dcba17084a749f20d4d3a2640dec
7yFWGNwgCJCZuf26chEeQV,spotify:track:7yFWGNwgCJCZuf26chEeQV,Gettin' Jiggy Wit It,['Will Smith'],New Year's Eve - NYE 2018/2019,2018-12-07,day,https://p.scdn.co/mp3-preview/4054a75f8ce09119ac3192a8d3011e731d7749e6?cid=74d3dcba17084a749f20d4d3a2640dec
2tnVG71enUj33Ic2nFN6kZ,spotify:track:2tnVG71enUj33Ic2nFN6kZ,Ride It,['Regard'],Ride It,2019-07-26,day,https://p.scdn.co/mp3-preview/2c4acac07bd693cb02d0ad8021d78b5854801e59?cid=74d3dcba17084a749f20d4d3a2640dec
2kf0O17wCDhkw3dJ2ipzYg,spotify:track:2kf0O17wCDhkw3dJ2ipzYg,"India Waale (From ""Happy New Year"")","['Neeti Mohan', 'Vishal Dadlani', 'KK', 'Shankar Mahadevan']",Republic Day Special 2019,2019-01-25,day,https://p.scdn.co/mp3-preview/bdd3bef1fd9c465072d12bc04bc77221e75aec9e?cid=74d3dcba17084a749f20d4d3a2640dec
6cy3ki60hLwimwIje7tALf,spotify:track:6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),"['Black Eyed Peas', 'J Balvin']",RITMO (Bad Boys For Life),2019-10-12,day,https://p.scdn.co/mp3-preview/60e9246623919cb164490957ba79af46ceabe237?cid=74d3dcba17084a749f20d4d3a2640dec
0dHn0kYUJyCCZlIUhsaj6E,spotify:track:0dHn0kYUJyCCZlIUhsaj6E,Stickup (Mixed) - Maarten de Jong Remix,"['Armin van Buuren', 'Maarten de Jong']",A State Of Trance Year Mix 2019 (Mixed by Armin van Buuren),2019-12-13,day,https://p.scdn.co/mp3-preview/4499847d3c1d1d188e3088d5ec44fcb7c4256d07?cid=74d3dcba17084a749f20d4d3a2640dec
6ifUES3keWjwXgae8pXI3o,spotify:track:6ifUES3keWjwXgae8pXI3o,Me Rehúso,['Danny Ocean'],54+1,2019-03-22,day,https://p.scdn.co/mp3-preview/e44589534ea9a8956c0305e1545977ae8a1a482c?cid=74d3dcba17084a749f20d4d3a2640dec
05x21T1AAHaZi6HYvDJyf5,spotify:track:05x21T1AAHaZi6HYvDJyf5,Reggaetón Lento (Remix),"['CNCO', 'Little Mix']",New Year's Eve - NYE 2018/2019,2018-12-07,day,https://p.scdn.co/mp3-preview/19baf78362389a18910c69c8036f9f97306f5b25?cid=74d3dcba17084a749f20d4d3a2640dec
6mAN61JH0dzyZpWslS11jy,spotify:track:6mAN61JH0dzyZpWslS11jy,Fantasias,"['Rauw Alejandro', 'Farruko']",Fantasias,2019-08-29,day,https://p.scdn.co/mp3-preview/930d66f49d44245621349c6b495e61c7eedff9b5?cid=74d3dcba17084a749f20d4d3a2640dec
5ETknOyS2UbrZZgYe7QwJ0,spotify:track:5ETknOyS2UbrZZgYe7QwJ0,1000 Years,['Bingo Players'],Best Of Dance 2019 (Presented by Spinnin' Records),2019-11-22,day,https://p.scdn.co/mp3-preview/dad7b8a4f2bcbcf25c2e8f240692503bea9a706e?cid=74d3dcba17084a749f20d4d3a2640dec
4ggiDYAkJ7Yk8d5xOr7Xjo,spotify:track:4ggiDYAkJ7Yk8d5xOr7Xjo,Me Niego (feat. Ozuna & Wisin),"['Reik', 'Ozuna', 'Wisin']",Ahora,2019-05-31,day,https://p.scdn.co/mp3-preview/4ed1e9715caaeaf6bc0c571e45a3f6f921f1fd29?cid=74d3dcba17084a749f20d4d3a2640dec
2u3KVlIB9ANKCXkGCIGvH5,spotify:track:2u3KVlIB9ANKCXkGCIGvH5,"Make Your Mind Up - Live at Cork Opera House, 2019",['Paul Carrack'],"Paul Carrack Live: The Independent Years, Vol. 5 (2000 - 2020)",2020-03-13,day,https://p.scdn.co/mp3-preview/42cee926de419b11feca7a352adfe7d6152b89fd?cid=74d3dcba17084a749f20d4d3a2640dec
5o2M4yHxo9kyNLdgihFeV1,spotify:track:5o2M4yHxo9kyNLdgihFeV1,Lo siento,['Beret'],Prisma,2019-10-25,day,https://p.scdn.co/mp3-preview/74be267852e4e423d400158124de34b1cd2a53d7?cid=74d3dcba17084a749f20d4d3a2640dec
4QGR3RbTD1su3BN5xbnGVl,spotify:track:4QGR3RbTD1su3BN5xbnGVl,Woman Like Me (feat. Nicki Minaj),"['Little Mix', 'Nicki Minaj']",New Year's Eve - NYE 2018/2019,2018-12-07,day,https://p.scdn.co/mp3-preview/6cc56ec18909ddce2029499c2d77a6162a2f927b?cid=74d3dcba17084a749f20d4d3a2640dec
30aqxAyRsOD7Tc9umuGs3g,spotify:track:30aqxAyRsOD7Tc9umuGs3g,Cheerleader (Felix Jaehn Remix) - Radio Edit,"['OMI', 'Felix Jaehn']",New Year's Eve - NYE 2018/2019,2018-12-07,day,https://p.scdn.co/mp3-preview/504f3c07a81153d1c0986059bb427430333e75d9?cid=74d3dcba17084a749f20d4d3a2640dec
74j34STf8L6uADnTN69ohv,spotify:track:74j34STf8L6uADnTN69ohv,El Efecto - Remix,"['Rauw Alejandro', 'Chencho Corleone', 'KEVVO', 'Bryant Myers', 'Lyanno', 'Dalex']",El Efecto (Remix),2019-12-13,day,https://p.scdn.co/mp3-preview/6ce28a1054520b807c375d3bc4dda9930db9a6d0?cid=74d3dcba17084a749f20d4d3a2640dec
1xzLRhreiEDPAJ0s51L14p,spotify:track:1xzLRhreiEDPAJ0s51L14p,Cabin Fever (Mixed) - Orjan Nilsen Club Mix,"['Orjan Nilsen', 'Dennis Sheperd', 'Nifra', 'Estiva']",A State Of Trance Year Mix 2019 (Mixed by Armin van Buuren),2019-12-13,day,https://p.scdn.co/mp3-preview/990be14729ef3474b86d8d9f1774153e75b6ebee?cid=74d3dcba17084a749f20d4d3a2640dec
24Yi9hE78yPEbZ4kxyoXAI,spotify:track:24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,"['SAINt JHN', 'Imanbek']",Roses (Imanbek Remix),2019-10-09,day,https://p.scdn.co/mp3-preview/97bb46bf1d8c0f4085378c93a41bd885f2fe323f?cid=74d3dcba17084a749f20d4d3a2640dec
3vyFxlgkdy5OyS1wy3n8ho,spotify:track:3vyFxlgkdy5OyS1wy3n8ho,There's Only You - Above & Beyond Club Mix,"['Above & Beyond', 'Zoë Johnston']",A State Of Trance Year Mix 2019 (Selected by Armin van Buuren),2019-12-13,day,https://p.scdn.co/mp3-preview/048b07010959a72bbae43fae812e39f746ed5f20?cid=74d3dcba17084a749f20d4d3a2640dec
5oYAug7a1WDOizJfQOnExb,spotify:track:5oYAug7a1WDOizJfQOnExb,Stardust (Mixed),"['Super8 & Tab', 'KhoMha']",A State Of Trance Year Mix 2019 (Mixed by Armin van Buuren),2019-12-13,day,https://p.scdn.co/mp3-preview/faef5a89faf51fb1f22ab0f77f4fc33c44d2b2eb?cid=74d3dcba17084a749f20d4d3a2640dec
6WrI0LAC5M1Rw2MnX2ZvEg,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,['Dua Lipa'],Don't Start Now,2019-10-31,day,https://p.scdn.co/mp3-preview/ed151225213380a41e5c4af00ff558e25b5875d1?cid=74d3dcba17084a749f20d4d3a2640dec
0BoNfRmagNn4HHYOoitdMK,spotify:track:0BoNfRmagNn4HHYOoitdMK,Don't Let Me Down (feat. Daya),"['The Chainsmokers', 'Daya']",New Year's Eve - NYE 2018/2019,2018-12-07,day,https://p.scdn.co/mp3-preview/ec3de063f47115893d3867280b315efbf3a924bd?cid=74d3dcba17084a749f20d4d3a2640dec
3jqs8uBjg6V1edBPvNIeFh,spotify:track:3jqs8uBjg6V1edBPvNIeFh,Rinse & Repeat (feat. Kah-Lo) - Radio Edit,"['Riton', 'Kah-Lo']",New Year's Eve - NYE 2018/2019,2018-12-07,day,https://p.scdn.co/mp3-preview/ed527ac7ef6f28894df2a0714a050f4ab63653c4?cid=74d3dcba17084a749f20d4d3a2640dec
1nocRtwyNPVtGcIJqfgdzZ,spotify:track:1nocRtwyNPVtGcIJqfgdzZ,Tutu,"['Camilo', 'Pedro Capó']",Tutu,2019-08-09,day,https://p.scdn.co/mp3-preview/4c754984efc3eb0df1994b40e3dbdda53e9121a4?cid=74d3dcba17084a749f20d4d3a2640dec
3Vf5cSN4mOt9rHqAsXgxQm,spotify:track:3Vf5cSN4mOt9rHqAsXgxQm,"Happy - From ""Despicable Me 2""",['Pharrell Williams'],New Year's Eve - NYE 2018/2019,2018-12-07,day,https://p.scdn.co/mp3-preview/67cffdcb7e3c82a5eb2e5f0bb235d377ccc94eeb?cid=74d3dcba17084a749f20d4d3a2640dec
74Pg4UDBZBZJMqPSXGz7nI,spotify:track:74Pg4UDBZBZJMqPSXGz7nI,A State Of Trance Year Mix 2019 (Mixed) - Intro: Music Lesson with Mr. Briggs,['Armin van Buuren'],A State Of Trance Year Mix 2019 (Mixed by Armin van Buuren),2019-12-13,day,https://p.scdn.co/mp3-preview/4ac187cd11fca57e814762e529dab47218dfb530?cid=74d3dcba17084a749f20d4d3a2640dec
2dy3TKVDEbIeWxeIb8JWqZ,spotify:track:2dy3TKVDEbIeWxeIb8JWqZ,La Mejor Versión de Mi - Remix,"['Natti Natasha', 'Romeo Santos']",La Mejor Versión de Mi (Remix),2019-10-04,day,https://p.scdn.co/mp3-preview/d32ea1dc5c840ea3ebb4ddb5e99b936abc8d1b55?cid=74d3dcba17084a749f20d4d3a2640dec
6J7ePsfWTFUgXNrG62snbq,spotify:track:6J7ePsfWTFUgXNrG62snbq,Kung Fu - 2019 - Remaster,['Ash'],Teenage Wildlife: 25 Years of Ash,2020-02-14,day,https://p.scdn.co/mp3-preview/152f188479c02c4803693b430d77340d59144bcf?cid=74d3dcba17084a749f20d4d3a2640dec
4bTZeO72FwMa6wKOiqoynL,spotify:track:4bTZeO72FwMa6wKOiqoynL,Otro Trago - Remix,"['Sech', 'Ozuna', 'Anuel AA', 'Darell', 'Nicky Jam']",Otro Trago (Remix),2019-07-26,day,https://p.scdn.co/mp3-preview/0fa4dbb8b2547fd7f9b7e54dd42e37b78af1edd4?cid=74d3dcba17084a749f20d4d3a2640dec
5BX6UU54eGSItdqdc4jf7c,spotify:track:5BX6UU54eGSItdqdc4jf7c,Take All Of Me (Mixed),"['Andrew Rayel', 'HALIENE']",A State Of Trance Year Mix 2019 (Mixed by Armin van Buuren),2019-12-13,day,https://p.scdn.co/mp3-preview/385987199dc88dc9646575ef3bc55f3a2a31df8c?cid=74d3dcba17084a749f20d4d3a2640dec
7hv7synVPhVu30Ex2amJQc,spotify:track:7hv7synVPhVu30Ex2amJQc,No Te Preocupes por Mi,['Leiva'],Nuclear,2019-03-22,day,https://p.scdn.co/mp3-preview/ced022242cde9f6502d259d270cc4e2043203173?cid=74d3dcba17084a749f20d4d3a2640dec
3u0RybfPbpdHrEGTMA8Aql,spotify:track:3u0RybfPbpdHrEGTMA8Aql,All In (Mixed),"['Fatum', 'Genix', 'Jaytech', 'Judah']",A State Of Trance Year Mix 2019 (Mixed by Armin van Buuren),2019-12-13,day,https://p.scdn.co/mp3-preview/e96e6e7e68efecf0a5e8815f1e9277241dbf45aa?cid=74d3dcba17084a749f20d4d3a2640dec
3GT2UWAd6J0hsTeqFkB6gc,spotify:track:3GT2UWAd6J0hsTeqFkB6gc,Outlaw (Mixed),['Fatum'],A State Of Trance Year Mix 2019 (Mixed by Armin van Buuren),2019-12-13,day,https://p.scdn.co/mp3-preview/5077be3ba3ae01a935f8fd674be5beda38301f52?cid=74d3dcba17084a749f20d4d3a2640dec
6jIRXiZ75CvpwHysANrekX,spotify:track:6jIRXiZ75CvpwHysANrekX,Song I Sing (Mixed),"['Armin van Buuren', 'HALIENE']",A State Of Trance Year Mix 2019 (Mixed by Armin van Buuren),2019-12-13,day,https://p.scdn.co/mp3-preview/6dbd3002ff624100aa4a022c3790054f3ca91d32?cid=74d3dcba17084a749f20d4d3a2640dec
03Mdji3H48vYedRZb2y4LE,spotify:track:03Mdji3H48vYedRZb2y4LE,Sequence (Mixed),['Estiva'],A State Of Trance Year Mix 2019 (Mixed by Armin van Buuren),2019-12-13,day,https://p.scdn.co/mp3-preview/47ed84156fbf157c2cea06b646a95fbd0729bfb6?cid=74d3dcba17084a749f20d4d3a2640dec
1c0hsvHLELX6y8qymnpLKL,spotify:track:1c0hsvHLELX6y8qymnpLKL,Soltera - Remix,"['Lunay', 'Daddy Yankee', 'Bad Bunny']",Soltera (Remix),2019-05-10,day,https://p.scdn.co/mp3-preview/08018e039cb2d610935e10718799b38625635eee?cid=74d3dcba17084a749f20d4d3a2640dec
0o8JTRBoPUkgJgwZnmMABR,spotify:track:0o8JTRBoPUkgJgwZnmMABR,What's Another Year - Live,['OG3NE'],A Magical Christmas in Concert 2019,2020-12-11,day,https://p.scdn.co/mp3-preview/aa5a0b3a3b42a6da7c19b9163b91b2928332c924?cid=74d3dcba17084a749f20d4d3a2640dec
7KKTnv81z6DmfPIGsZWjOW,spotify:track:7KKTnv81z6DmfPIGsZWjOW,La Rubia - Remix 2,"['La Nueva Escuela', 'Omar Montes']",La Rubia,2019-04-19,day,https://p.scdn.co/mp3-preview/958dfb9b818ecf8b51e31b7b1b4ef8eda59b691b?cid=74d3dcba17084a749f20d4d3a2640dec
4kuwRzmskayGrI7bgV8VB5,spotify:track:4kuwRzmskayGrI7bgV8VB5,"Perfect Storm - Live at Cork Opera House, 2019",['Paul Carrack'],"Paul Carrack Live: The Independent Years, Vol. 1 (2000 - 2020)",2020-01-17,day,https://p.scdn.co/mp3-preview/69af566d4fe475da2b78554677d7b950998a4d55?cid=74d3dcba17084a749f20d4d3a2640dec
7GMIIWCKhFwZGHNvz9PR3F,spotify:track:7GMIIWCKhFwZGHNvz9PR3F,The Power Within (Altitude 2019 Anthem) [Mixed],['MaRLo'],A State Of Trance Year Mix 2019 (Mixed by Armin van Buuren),2019-12-13,day,https://p.scdn.co/mp3-preview/9416af58cb9bc602b8642a799a599bce65e75780?cid=74d3dcba17084a749f20d4d3a2640dec
7mWFF4gPADjTQjC97CgFVt,spotify:track:7mWFF4gPADjTQjC97CgFVt,Baila Baila Baila - Remix,"['Ozuna', 'Daddy Yankee', 'J Balvin', 'Farruko', 'Anuel AA']","Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",2019-04-25,day,https://p.scdn.co/mp3-preview/77065999a13ad352c0e6039b086255f979ff1680?cid=74d3dcba17084a749f20d4d3a2640dec
4VJNHYtKRv60P4kXBwBTJs,spotify:track:4VJNHYtKRv60P4kXBwBTJs,I Need Love (Mixed),"['Markus Schulz', 'BT']",A State Of Trance Year Mix 2019 (Mixed by Armin van Buuren),2019-12-13,day,https://p.scdn.co/mp3-preview/8f96dfdfdb3453982a09b3c1f543e0fd0620f886?cid=74d3dcba17084a749f20d4d3a2640dec
75KrTLbcLWgCcldZGxZR12,spotify:track:75KrTLbcLWgCcldZGxZR12,Ojalá,['Beret'],Prisma,2019-10-25,day,https://p.scdn.co/mp3-preview/7f26d10026589e6ac7c1815d813ec12ee61c4057?cid=74d3dcba17084a749f20d4d3a2640dec
44JNTGpXfAseeghKELYq0r,spotify:track:44JNTGpXfAseeghKELYq0r,We Are The Universe (Mixed),"['Ilan Bluestone', 'EL Waves']",A State Of Trance Year Mix 2019 (Mixed by Armin van Buuren),2019-12-13,day,https://p.scdn.co/mp3-preview/f76172f5385fb5d1bd3ad9e1876a5e4bbbabdf28?cid=74d3dcba17084a749f20d4d3a2640dec
5BAHP1SSe7fdFsWTu9yoiU,spotify:track:5BAHP1SSe7fdFsWTu9yoiU,ABC,['Guitarricadelafuente'],Abc,2019-08-30,day,https://p.scdn.co/mp3-preview/7003f25d43354aa2966b5eb6f5dfe570e442add3?cid=74d3dcba17084a749f20d4d3a2640dec
5xR5gplGfY2SROna7xrrO5,spotify:track:5xR5gplGfY2SROna7xrrO5,Flying By Candlelight (Mixed) - Above & Beyond Club Mix,"['Above & Beyond', 'Marty Longstaff']",A State Of Trance Year Mix 2019 (Mixed by Armin van Buuren),2019-12-13,day,https://p.scdn.co/mp3-preview/01dd27ea690d94ac496c3e3cf72dbd7c27071072?cid=74d3dcba17084a749f20d4d3a2640dec
08meXSk6aLXfP0EpNA1s0E,spotify:track:08meXSk6aLXfP0EpNA1s0E,Roma,['Pole.'],Roma,2019-10-26,day,https://p.scdn.co/mp3-preview/64e6bd26cbaf53e8a1e2244800d05fd3bb426b1a?cid=74d3dcba17084a749f20d4d3a2640dec
36Y9HmC7VE4a6999xWYOKr,spotify:track:36Y9HmC7VE4a6999xWYOKr,Far (Mixed) - Fisherman Festival Mix,"['Markus Schulz', 'Lachi', 'Fisherman']",A State Of Trance Year Mix 2019 (Mixed by Armin van Buuren),2019-12-13,day,https://p.scdn.co/mp3-preview/45122a30e16f022d9bfad0704a6b177e51bc5ed4?cid=74d3dcba17084a749f20d4d3a2640dec
1MFReW8esinMiHO8fBmgz7,spotify:track:1MFReW8esinMiHO8fBmgz7,Show Me Love (Mixed),"['Above & Beyond', 'Armin van Buuren']",A State Of Trance Year Mix 2019 (Mixed by Armin van Buuren),2019-12-13,day,https://p.scdn.co/mp3-preview/32fc848dbe6b1a48ba9ad06e7c394fb709ce7f66?cid=74d3dcba17084a749f20d4d3a2640dec
45S5WTQEGOB1VHr1Q4FuPl,spotify:track:45S5WTQEGOB1VHr1Q4FuPl,Golden,['Harry Styles'],Fine Line,2019-12-13,day,https://p.scdn.co/mp3-preview/b8bbc5ca9cc5fc1a9ddb73fa47107f00c59c422c?cid=74d3dcba17084a749f20d4d3a2640dec
7bdDiI548biiBerx39OJzG,spotify:track:7bdDiI548biiBerx39OJzG,Wait 4 It (Mixed),['Orjan Nilsen'],A State Of Trance Year Mix 2019 (Mixed by Armin van Buuren),2019-12-13,day,https://p.scdn.co/mp3-preview/099edf7a5eceac12fb380d7534ea17b40d114082?cid=74d3dcba17084a749f20d4d3a2640dec
3HVWdVOQ0ZA45FuZGSfvns,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),"['Ed Sheeran', 'Justin Bieber']",I Don't Care (with Justin Bieber),2019-05-10,day,https://p.scdn.co/mp3-preview/40d2bf0a16b4a4c7e5747a57943f9c0bbf5bc5ab?cid=74d3dcba17084a749f20d4d3a2640dec
1VRwmVw581bDgAnYjcAXiq,spotify:track:1VRwmVw581bDgAnYjcAXiq,The Melody (Mixed),"['NWYR', 'Andrew Rayel']",A State Of Trance Year Mix 2019 (Mixed by Armin van Buuren),2019-12-13,day,https://p.scdn.co/mp3-preview/5645f19d90ab8242d42a63a2742b8cc70c8c5035?cid=74d3dcba17084a749f20d4d3a2640dec
0UQwlF2pRkr1lMN6kNNUj3,spotify:track:0UQwlF2pRkr1lMN6kNNUj3,La Boca,"['Mau y Ricky', 'Camilo']",Para Aventuras y Curiosidades,2019-05-03,day,https://p.scdn.co/mp3-preview/6e4c31e845edd168e92c6e7cde206b4fb206cc19?cid=74d3dcba17084a749f20d4d3a2640dec
4dBIoHDAdcGFm0vWNc117P,spotify:track:4dBIoHDAdcGFm0vWNc117P,Trigger (Mixed),['Super8 & Tab'],A State Of Trance Year Mix 2019 (Mixed by Armin van Buuren),2019-12-13,day,https://p.scdn.co/mp3-preview/d1bc26077a9878c346f41ece3693cb4ce4c7f3e7?cid=74d3dcba17084a749f20d4d3a2640dec
3W87IIdSOE63W0Qyhy7r2b,spotify:track:3W87IIdSOE63W0Qyhy7r2b,Si por mi fuera,['Beret'],Prisma,2019-10-25,day,https://p.scdn.co/mp3-preview/e966d8211243cb5dc6ab7b4fac78a1eff86e9fdf?cid=74d3dcba17084a749f20d4d3a2640dec
0KSwtZfqNRVN6cxXUot7Sp,spotify:track:0KSwtZfqNRVN6cxXUot7Sp,Space Journey (Mixed),['MaRLo'],A State Of Trance Year Mix 2019 (Mixed by Armin van Buuren),2019-12-13,day,https://p.scdn.co/mp3-preview/dc4dcd663af10b975b04ee6afc83fe33892534c5?cid=74d3dcba17084a749f20d4d3a2640dec
7GSJWikperYDtta4mc173w,spotify:track:7GSJWikperYDtta4mc173w,Lighter Than Air (Mixed),"['MaRLo', 'Feenixpawl']",A State Of Trance Year Mix 2019 (Mixed by Armin van Buuren),2019-12-13,day,https://p.scdn.co/mp3-preview/1a4708979da1d258daf564615eaa89382b583e00?cid=74d3dcba17084a749f20d4d3a2640dec
1HG01D8OmJwUd7HdO7eoGP,spotify:track:1HG01D8OmJwUd7HdO7eoGP,Surga (Mixed),"['Ferry Corsten', 'Gouryella']",A State Of Trance Year Mix 2019 (Mixed by Armin van Buuren),2019-12-13,day,https://p.scdn.co/mp3-preview/9a32ee3f45715e431167cce8b614eebcdd3937e6?cid=74d3dcba17084a749f20d4d3a2640dec
2QcCCbU1sOQPlZKm9MFYMY,spotify:track:2QcCCbU1sOQPlZKm9MFYMY,El último verano,"['Pole.', '333.Empty']",El último verano,2019-04-21,day,https://p.scdn.co/mp3-preview/d7e578d91c649536971111b470162095c4cddc50?cid=74d3dcba17084a749f20d4d3a2640dec
